PROJECT_NAME,RESOURCE_NAME,SERVICE
sb-prototipos-xops,cloudaudit_googleapis_com_data_access_20260212,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-ailab-ocr-ampliado,run.googleapis.com/Service
sb-prototipos-xops,ms-ailab-ocr-ampliado-00001-kph,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00142-7xg,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00141-gt7,run.googleapis.com/Revision
sb-prototipos-xops,plataforma-pymes-mas-digital-dev-00096-zpx,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00140-mpc,run.googleapis.com/Revision
sb-prototipos-xops,networkanalyzer_googleapis_com_analyzer_reports_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00139-d4f,run.googleapis.com/Revision
sb-prototipos-xops,run_googleapis_com__var_log_datadog_dogstatsd_info_dogstatsd_stats_log_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,clouderrorreporting_googleapis_com_insights_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_system_event_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudsql_googleapis_com_postgres_log_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,requests_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,bigquerydatatransfer_googleapis_com_transfer_config_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_varlog_system_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_requests_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudscheduler_googleapis_com_executions_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stderr_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_activity_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stdout_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudbuild_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_data_access_20260211,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00138-cnj,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00137-67v,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00136-z79,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00135-jr2,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00134-6qd,run.googleapis.com/Revision
sb-prototipos-xops,run_googleapis_com__var_log_system_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00133-jmc,run.googleapis.com/Revision
sb-prototipos-xops,networkanalyzer_googleapis_com_analyzer_reports_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-patr-makers-rag-hd-dev-00034-44d,run.googleapis.com/Revision
sb-prototipos-xops,clouderrorreporting_googleapis_com_insights_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,sd_indemnizaciones_api_dev_1lfyvz9a1kxkv_apigateway_sb_prototipos_xops_cloud_goog_endpoints_log_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,apigateway_googleapis_com_requests_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com__var_log_datadog_dogstatsd_info_dogstatsd_stats_log_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,requests_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudsql_googleapis_com_postgres_log_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudbuild_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_system_event_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,bigquerydatatransfer_googleapis_com_transfer_config_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stderr_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_varlog_system_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stdout_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudscheduler_googleapis_com_executions_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_requests_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_activity_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_data_access_20260210,bigquery.googleapis.com/Table
sb-prototipos-xops,clouderrorreporting_googleapis_com_insights_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00132-bhj,run.googleapis.com/Revision
sb-prototipos-xops,ms-bancaseguros-multiagente-pymes-mas-digital-dev-00131-8vb,run.googleapis.com/Revision
sb-prototipos-xops,cloudbuild_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com__var_log_system_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,networkanalyzer_googleapis_com_analyzer_reports_20260208,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com__var_log_datadog_dogstatsd_info_dogstatsd_stats_log_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudsql_googleapis_com_postgres_log_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,requests_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_system_event_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_requests_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stdout_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudscheduler_googleapis_com_executions_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_stderr_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com_varlog_system_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_activity_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,cloudaudit_googleapis_com_data_access_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,bigquerydatatransfer_googleapis_com_transfer_config_20260209,bigquery.googleapis.com/Table
sb-prototipos-xops,run_googleapis_com__var_log_datadog_dogstatsd_info_dogstatsd_stats_log_20260208,bigquery.googleapis.com/Table
sb-prototipos-xops,networkanalyzer_googleapis_com_analyzer_reports_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,google_metadata_script_runner_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,ping_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,cos_containers_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,cos_system_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,cos_docker_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,cos_journal_warning_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,cos_audit_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,OSConfigAgent_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,GCEGuestAgent_20260207,bigquery.googleapis.com/Table
sb-prototipos-xops,diagnostic_log_20260207,bigquery.googleapis.com/Table
